,Unnamed: 0,TARGET,성별,차량 소유 여부,부동산 소유 여부,연간 수입,수입 유형,최종 학력,결혼 여부,주거 형태,거주지 인구 비율,업무용 휴대전화 소유 여부,직업,가족 구성원 수,나이,근속연수,가입연수,자녀수_구간,산업군_상위
1214,6948,1,여성,0,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,관리직,3.0,27,6,0.0,1,농업
1215,39604,0,여성,1,1,57348000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,조리사,2.0,38,2,0.0,0,사업
1216,54010,0,여성,0,1,31860000.0,근로자,대학교 졸업 이상,사실혼,주택 / 아파트,0.04622,1,영업직,2.0,34,1,17.0,0,사업
1217,6656,0,여성,0,0,37170000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.0084739999999999,1,단순 노동자,2.0,52,8,2.0,0,사업
1218,27226,0,여성,0,1,72216000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.04622,1,Unknown,3.0,30,2,0.0,1,사업
1219,32952,0,남성,0,0,95580000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.009334,1,Unknown,1.0,45,6,1.0,0,기타
1220,18107,0,남성,1,1,67968000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,단순 노동자,2.0,29,8,2.0,0,정부
1221,3928,0,여성,0,1,21240000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.00823,0,Unknown,2.0,51,1000,6.0,0,기타
1222,56624,0,여성,0,1,15930000.0,연금수령자,고등학교 졸업,별거,주택 / 아파트,0.006852,0,Unknown,1.0,66,1000,19.0,0,기타
1223,23609,0,여성,0,0,35046000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.002506,1,관리직,1.0,41,13,15.0,0,사업
1224,52357,0,여성,0,1,20178000.0,연금수령자,고등학교 졸업,별거,주택 / 아파트,0.00712,0,Unknown,1.0,64,1000,33.0,0,기타
1225,31343,1,여성,0,0,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,보안 업계 종사자,2.0,48,8,18.0,0,농업
1226,29131,1,여성,0,1,23364000.0,기타,대학교 중퇴,기혼,주택 / 아파트,0.030755,1,영업직,4.0,29,5,3.0,2,무역
1227,34403,0,여성,1,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010006,1,의료 업계 종사자,4.0,45,0,2.0,2,기타
1228,43802,0,남성,1,0,49914000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,운전자,2.0,48,4,16.0,0,사업
1229,5159,0,남성,0,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.007305,1,단순 노동자,5.0,40,3,0.0,3+,사업
1230,51232,0,여성,1,0,23364000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.00712,1,영업직,2.0,49,1,13.0,0,자영업
1231,8939,0,여성,0,1,48852000.0,공무원,고등학교 졸업,사실혼,주택 / 아파트,0.0066709999999999,1,Unknown,2.0,43,0,18.0,0,기타
1232,30814,0,여성,1,1,50976000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.014464,0,Unknown,2.0,59,1000,1.0,0,기타
1233,29387,0,여성,1,1,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00963,1,영업직,2.0,46,1,15.0,0,사업
1234,32366,1,여성,1,1,20178000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,Unknown,4.0,28,5,0.0,2,기타
1235,52236,0,여성,0,1,38232000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.006207,1,미화원,1.0,59,4,2.0,0,무역
1236,7592,0,여성,0,1,18054000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.018801,1,미화원,2.0,59,5,4.0,0,정부
1237,28043,1,여성,0,1,21240000.0,근로자,고등학교 졸업,기혼,공공분양,0.031329,1,영업직,2.0,42,3,13.0,0,자영업
1238,34365,0,여성,0,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.008575,1,영업직,3.0,38,7,3.0,1,자영업
1239,30182,0,남성,1,0,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,단순 노동자,2.0,53,6,18.0,0,사업
1240,17510,0,남성,1,1,28674000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0096569999999999,1,단순 노동자,2.0,36,0,2.0,0,사업
1241,57330,0,남성,1,1,82836000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,Unknown,2.0,55,0,10.0,0,건설
1242,14144,1,여성,0,0,29736000.0,기타,대학교 중퇴,기혼,주택 / 아파트,0.008575,1,영업직,2.0,26,2,0.0,0,자영업
1243,16253,0,여성,0,1,26550000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.015221,0,Unknown,1.0,56,1000,13.0,0,기타
1244,25414,0,여성,0,1,21240000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.018209,0,Unknown,2.0,62,1000,11.0,0,기타
1245,27809,0,여성,0,1,36108000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.022625,1,Unknown,3.0,27,9,3.0,1,운송
1246,3085,1,남성,1,1,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.002042,1,Unknown,2.0,42,4,18.0,0,자영업
1247,56469,0,여성,0,0,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.032561,1,Unknown,2.0,44,3,28.0,0,주택
1248,22073,0,여성,1,0,23895000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.005084,1,관리직,2.0,42,2,35.0,0,사업
1249,51225,0,여성,0,1,25488000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018801,1,회계사,2.0,48,15,10.0,0,은행
1250,56906,0,여성,0,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018029,1,핵심 노동자,3.0,40,0,10.0,1,학교
1251,12736,0,여성,0,0,31860000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.014464,1,기술직,2.0,40,8,14.0,0,사업
1252,50530,0,여성,0,1,24426000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.009334,1,Unknown,4.0,32,2,2.0,2,사업
1253,6650,0,여성,0,1,69030000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.018209,0,Unknown,2.0,58,1000,5.0,0,기타
1254,58818,0,여성,1,1,37170000.0,연금수령자,대학교 중퇴,미혼,주택 / 아파트,0.072508,0,Unknown,1.0,55,1000,16.0,0,기타
1255,48955,0,남성,1,0,42480000.0,근로자,고등학교 졸업,기혼,공공분양,0.031329,1,단순 노동자,4.0,33,5,12.0,2,기타
1256,43775,0,남성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,단순 노동자,3.0,38,1,20.0,1,기타
1257,36808,0,여성,0,1,33984000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,Unknown,2.0,49,6,13.0,0,건설
1258,31793,0,여성,0,1,10620000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.035792,1,영업직,1.0,50,28,30.0,0,정부
1259,54922,0,남성,1,1,90270000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.02461,1,관리직,3.0,31,2,15.0,1,자영업
1260,28142,0,여성,0,0,37170000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.018801,0,Unknown,2.0,55,1000,1.0,0,기타
1261,35364,1,여성,0,1,31860000.0,공무원,고등학교 졸업,별거,오피스텔,0.00733,1,의료 업계 종사자,1.0,52,3,11.0,0,의학
1262,35538,0,남성,1,0,44604000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.01885,1,기술직,3.0,30,2,12.0,1,사업
1263,25764,0,여성,0,1,33984000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,영업직,2.0,29,3,13.0,0,무역
1264,42293,0,여성,0,1,37170000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,부동산중개업자,2.0,44,9,14.0,0,서비스
1265,48681,0,남성,1,1,58410000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.016612,1,핵심 노동자,3.0,44,15,20.0,1,의학
1266,41663,0,여성,0,1,8496000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,조리사,4.0,39,2,12.0,2,학교
1267,22478,0,남성,0,0,21240000.0,기타,고등학교 졸업,미혼,공공분양,0.010006,1,단순 노동자,1.0,31,2,14.0,0,사업
1268,33242,1,여성,0,1,27612000.0,근로자,저학력자,사실혼,오피스텔,0.010032,1,영업직,2.0,51,4,8.0,0,자영업
1269,7515,0,여성,0,1,8496000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,핵심 노동자,2.0,49,5,22.0,0,우체부
1270,36577,0,여성,0,0,21240000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.025164,0,Unknown,1.0,59,1000,23.0,0,기타
1271,24889,1,남성,0,1,106200000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.04622,1,단순 노동자,1.0,26,6,12.0,0,사업
1272,45545,0,여성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.006305,1,영업직,2.0,42,5,13.0,0,자영업
1273,45288,0,남성,0,0,12744000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018029,1,영업직,2.0,35,4,35.0,0,자영업
1274,10276,0,남성,1,1,63720000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.010276,1,조리사,4.0,46,0,22.0,2,사업
1275,54328,1,여성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00823,1,영업직,2.0,32,14,5.0,0,자영업
1276,3272,0,여성,0,1,35046000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.019101,0,Unknown,2.0,56,1000,32.0,0,기타
1277,26458,0,남성,1,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.02461,1,단순 노동자,2.0,39,11,11.0,0,기타
1278,38710,0,여성,1,1,26550000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.018209,1,영업직,4.0,27,0,3.0,2,사업
1279,6769,0,남성,0,1,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.0096569999999999,1,Unknown,1.0,40,21,20.0,0,기타
1280,52305,0,여성,0,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.01885,1,영업직,3.0,50,5,23.0,1,사업
1281,40240,0,남성,0,1,42480000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,기술직,4.0,35,8,18.0,2,사업
1282,23673,0,여성,1,1,36639000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.014464,1,회계사,3.0,33,6,3.0,1,자영업
1283,44272,0,여성,0,0,37170000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.018209,0,Unknown,2.0,57,1000,10.0,0,기타
1284,9632,0,여성,0,0,29736000.0,공무원,대학교 중퇴,별거,주택 / 아파트,0.002042,1,핵심 노동자,1.0,32,8,10.0,0,광고
1285,39590,0,여성,0,0,36108000.0,공무원,대학교 졸업 이상,미혼,아파트 임대,0.00496,1,회계사,1.0,28,10,13.0,0,학교
1286,26403,0,여성,0,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.02461,1,영업직,3.0,37,2,12.0,1,부동산
1287,28301,0,남성,1,1,53100000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.00712,1,관리직,4.0,32,9,15.0,2,건설
1288,54981,0,여성,0,0,37170000.0,근로자,대학교 중퇴,미혼,주택 / 아파트,0.032561,1,부동산중개업자,1.0,25,3,25.0,0,사업
1289,22427,0,남성,1,1,42480000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.026392,1,Unknown,1.0,26,1,11.0,0,사업
1290,4883,0,남성,0,0,20178000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,단순 노동자,3.0,58,27,12.0,1,국가
1291,19368,0,여성,1,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,Unknown,4.0,31,2,13.0,2,유치원
1292,19101,0,여성,0,0,42480000.0,연금수령자,대학교 졸업 이상,사별,주택 / 아파트,0.030755,0,Unknown,1.0,65,1000,28.0,0,기타
1293,19724,0,여성,0,1,63720000.0,근로자,대학교 졸업 이상,사실혼,주택 / 아파트,0.008019,1,핵심 노동자,2.0,38,0,20.0,0,기타
1294,39580,0,여성,0,1,26550000.0,연금수령자,대학교 졸업 이상,사별,주택 / 아파트,0.032561,0,Unknown,1.0,60,1000,36.0,0,기타
1295,34053,1,남성,1,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018801,1,단순 노동자,3.0,34,14,17.0,1,사업
1296,43105,0,여성,0,0,31860000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.006305,1,단순 노동자,2.0,66,1,37.0,0,유치원
1297,57824,1,남성,0,1,13859100.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.025164,1,Unknown,2.0,22,0,1.0,0,사업
1298,37796,0,여성,0,1,28674000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,핵심 노동자,3.0,30,4,5.0,1,사업
1299,7682,0,여성,1,0,15930000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.015221,0,Unknown,2.0,59,1000,28.0,0,기타
1300,37894,0,여성,0,1,16992000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.018029,0,Unknown,2.0,65,1000,15.0,0,기타
1301,57858,0,여성,0,1,53100000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018801,1,영업직,2.0,42,3,8.0,0,무역
1302,32468,0,여성,1,1,21240000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.022625,1,기술직,2.0,32,10,16.0,0,운송
1303,57272,0,여성,0,1,31860000.0,기타,대학교 중퇴,미혼,주택 / 아파트,0.025164,1,Unknown,1.0,30,4,10.0,0,사업
1304,47006,0,여성,1,0,31860000.0,기타,대학교 졸업 이상,미혼,공공분양,0.0145199999999999,1,기술직,2.0,32,3,12.0,1,전기
1305,9988,0,여성,0,0,37170000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.0116569999999999,1,핵심 노동자,2.0,36,4,2.0,0,은행
1306,2503,0,여성,0,0,35046000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.035792,1,핵심 노동자,2.0,26,3,4.0,0,은행
1307,34639,0,여성,0,0,42480000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.018209,1,기술직,2.0,54,3,19.0,0,무역
1308,22468,0,여성,0,0,24426000.0,연금수령자,대학교 졸업 이상,사별,주택 / 아파트,0.02461,0,Unknown,1.0,65,1000,3.0,0,기타
1309,50554,0,남성,0,1,26550000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.020246,0,Unknown,2.0,56,1000,16.0,0,기타
1310,56084,0,여성,1,0,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018801,1,영업직,3.0,38,2,18.0,1,자영업
1311,462,0,여성,0,1,37170000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.007114,1,영업직,1.0,31,1,0.0,0,사업
1312,37141,0,여성,0,1,15930000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,영업직,3.0,39,0,17.0,1,자영업
1313,34471,0,여성,0,1,58410000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.030755,1,Unknown,1.0,55,10,29.0,0,유치원
1314,4998,0,여성,0,0,15930000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.030755,1,Unknown,1.0,40,1,11.0,0,자영업
1315,21819,0,여성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018634,1,영업직,2.0,50,2,27.0,0,사업
1316,48772,0,남성,0,1,37170000.0,연금수령자,고등학교 졸업,사실혼,주택 / 아파트,0.015221,0,Unknown,2.0,58,1000,14.0,0,기타
1317,51975,0,여성,0,1,37170000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.0084739999999999,1,핵심 노동자,2.0,55,24,25.0,0,학교
1318,39495,0,여성,0,1,37170000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.01885,0,Unknown,2.0,60,1000,10.0,0,기타
1319,30852,0,여성,0,1,84960000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.018801,1,핵심 노동자,2.0,56,3,22.0,0,자영업
1320,20974,0,남성,0,1,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,Unknown,3.0,41,11,21.0,1,자영업
1321,9793,0,남성,1,1,63720000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.025164,1,Unknown,2.0,55,3,8.0,0,건설
1322,22914,1,여성,0,1,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.030755,1,핵심 노동자,1.0,23,5,8.0,0,무역
1323,14584,0,여성,0,1,26550000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.04622,1,관리직,2.0,52,5,26.0,0,사업
1324,11165,0,여성,0,1,19116000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.010643,1,영업직,1.0,49,7,7.0,0,자영업
1325,56557,0,남성,0,1,11682000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.020246,0,Unknown,2.0,66,1000,16.0,0,기타
1326,13667,0,남성,1,1,106200000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.035792,1,운전자,1.0,52,1,1.0,0,산업
1327,52978,0,여성,0,0,26550000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.010276,1,단순 노동자,1.0,39,2,4.0,0,레스토랑
1328,50803,0,여성,1,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,기술직,3.0,38,12,18.0,1,사업
1329,56021,0,남성,1,0,31860000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.026392,1,단순 노동자,3.0,31,3,14.0,1,사업
1330,45054,0,여성,1,0,33984000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0060079999999999,1,Unknown,2.0,52,5,2.0,0,사업
1331,28556,0,여성,0,1,53100000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.0116569999999999,1,관리직,3.0,28,9,3.0,1,사업
1332,9430,0,남성,0,1,47790000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.007305,1,단순 노동자,2.0,57,16,12.0,0,주택
1333,51566,0,여성,0,1,18054000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.031329,1,관리직,3.0,41,9,13.0,1,우체부
1334,754,0,여성,0,1,26550000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.00496,0,Unknown,1.0,62,1000,29.0,0,기타
1335,21190,1,여성,0,1,63720000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0096569999999999,1,단순 노동자,3.0,40,1,19.0,1,자영업
1336,25205,0,여성,0,0,23364000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.007305,0,Unknown,2.0,60,1000,6.0,0,기타
1337,22986,0,여성,0,1,12744000.0,연금수령자,고등학교 졸업,기혼,아파트 임대,0.026392,0,Unknown,2.0,66,1000,12.0,0,기타
1338,5253,0,여성,0,1,33984000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.015221,1,회계사,4.0,32,6,6.0,2,자영업
1339,45446,0,여성,0,1,6903000.0,연금수령자,저학력자,기혼,공공분양,0.018634,0,Unknown,2.0,62,1000,32.0,0,기타
1340,11986,0,여성,0,1,37170000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.006207,0,Unknown,1.0,59,1000,22.0,0,기타
1341,30167,0,여성,0,1,53100000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.0196889999999999,1,회계사,2.0,54,1,18.0,0,사업
1342,35083,0,여성,0,0,17459280.0,근로자,고등학교 졸업,기혼,공공분양,0.010966,1,영업직,2.0,49,5,22.0,0,사업
1343,52900,0,여성,0,1,28674000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,핵심 노동자,6.0,43,4,0.0,3+,농업
1344,32064,0,남성,1,1,37170000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.028663,1,단순 노동자,1.0,33,1,13.0,0,운송
1345,5012,0,여성,0,1,42480000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.00733,1,관리직,1.0,47,12,23.0,0,운송
1346,45085,0,여성,0,0,19116000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.020246,0,Unknown,2.0,62,1000,11.0,0,기타
1347,47434,0,남성,0,0,21240000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.008625,1,영업직,1.0,37,5,10.0,0,사업
1348,34719,0,여성,0,1,21240000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.016612,0,Unknown,1.0,55,1000,8.0,0,기타
1349,26629,1,남성,1,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0088659999999999,1,Unknown,3.0,29,3,11.0,1,사업
1350,59789,0,여성,0,1,21240000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.0145199999999999,1,Unknown,1.0,44,0,5.0,0,기타
1351,51552,0,여성,0,1,12744000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.018209,0,Unknown,1.0,57,1000,15.0,0,기타
1352,3698,0,남성,0,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,핵심 노동자,3.0,35,0,19.0,1,운송
1353,49772,0,여성,0,0,15930000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.035792,0,Unknown,1.0,56,1000,0.0,0,기타
1354,13090,0,여성,1,1,12744000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,핵심 노동자,4.0,47,7,21.0,2,유치원
1355,41868,1,남성,1,1,26550000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.00702,1,운전자,1.0,43,3,27.0,0,운송
1356,52335,1,여성,0,1,47790000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.007305,1,Unknown,1.0,46,1,0.0,0,사업
1357,27051,0,남성,0,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,단순 노동자,2.0,49,22,10.0,0,건설
1358,26901,0,남성,0,1,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.019101,1,운전자,1.0,28,0,12.0,0,운송
1359,37783,0,여성,0,1,29736000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.025164,0,Unknown,2.0,66,1000,2.0,0,기타
